alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.019307,0.000433,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.019307,0.000475,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.019307,0.000521,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.019307,0.000572,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.019307,0.000628,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.019307,0.000689,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.019307,0.000756,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.019307,0.00083,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.019307,0.000911,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.019307,0.001,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.026827,0.0,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243,3026.1338
0.026827,1e-06,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243,3026.1338
0.026827,2e-06,3,4,0.7653,0.0239,0.7628,0.0228,0.8327,0.0245,3026.1338
0.026827,3e-06,3,4,0.7652,0.0239,0.7628,0.0229,0.8327,0.0245,3026.1338
0.026827,4e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249,3026.1338
0.026827,5e-06,3,4,0.7652,0.024,0.7628,0.023,0.8327,0.0246,3026.1338
0.026827,6e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,7e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249,3026.1338
0.026827,8e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,9e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,1e-05,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249,3026.1338
0.026827,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,1.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,1.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,1.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,2.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,2.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,2.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,2.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,3.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,3.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,3.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,4.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,4.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,5.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,5.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,6.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,6.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,7.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,8.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,8.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,9.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000107,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000118,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000129,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000142,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000156,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000171,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000187,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000206,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000226,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000248,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000272,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000298,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000327,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.026827,0.000359,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.026827,0.000394,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.026827,0.000433,3,4,0.7652,0.0249,0.7628,0.0238,0.8326,0.0255,3026.1338
0.026827,0.000475,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000521,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000572,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.026827,0.000628,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.026827,0.000689,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0255,3026.1338
0.026827,0.000756,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.026827,0.00083,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.026827,0.000911,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.026827,0.001,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.037276,0.0,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243,3026.1338
0.037276,1e-06,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243,3026.1338
0.037276,2e-06,3,4,0.7653,0.0239,0.7628,0.0228,0.8327,0.0245,3026.1338
0.037276,3e-06,3,4,0.7652,0.0239,0.7628,0.0229,0.8327,0.0245,3026.1338
0.037276,4e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249,3026.1338
0.037276,5e-06,3,4,0.7652,0.024,0.7628,0.023,0.8327,0.0246,3026.1338
0.037276,6e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,7e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249,3026.1338
0.037276,8e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,9e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,1e-05,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249,3026.1338
0.037276,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,1.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,1.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,1.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,2.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,2.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,2.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,2.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,3.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,3.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,3.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,4.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,4.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,5.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,5.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,6.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,6.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,7.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,8.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,8.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,9.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000107,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000118,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000129,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000142,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000156,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000171,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000187,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000206,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000226,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.037276,0.000248,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.037276,0.000272,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000298,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000327,3,4,0.7652,0.0249,0.7628,0.0238,0.8326,0.0256,3026.1338
0.037276,0.000359,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000394,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000433,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.037276,0.000475,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.037276,0.000521,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.037276,0.000572,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.037276,0.000628,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.037276,0.000689,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.037276,0.000756,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.037276,0.00083,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.037276,0.000911,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256,3026.1338
0.037276,0.001,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.051795,0.0,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243,3026.1338
0.051795,1e-06,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243,3026.1338
0.051795,2e-06,3,4,0.7653,0.0239,0.7628,0.0228,0.8327,0.0245,3026.1338
0.051795,3e-06,3,4,0.7652,0.0239,0.7628,0.0229,0.8327,0.0245,3026.1338
0.051795,4e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249,3026.1338
0.051795,5e-06,3,4,0.7652,0.024,0.7628,0.023,0.8327,0.0246,3026.1338
0.051795,6e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,7e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249,3026.1338
0.051795,8e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,9e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,1e-05,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249,3026.1338
0.051795,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,1.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,1.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,1.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,2.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,2.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,2.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,2.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,3.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,3.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,3.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,4.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,4.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,5.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,5.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,6.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,6.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,7.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,8.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,8.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,9.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,0.000107,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,0.000118,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,0.000129,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,0.000142,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,0.000156,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,0.000171,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.051795,0.000187,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.051795,0.000206,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.051795,0.000226,3,4,0.7652,0.0249,0.7628,0.0238,0.8326,0.0256,3026.1338
0.051795,0.000248,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,0.000272,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,0.000298,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.051795,0.000327,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.051795,0.000359,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.051795,0.000394,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.051795,0.000433,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.051795,0.000475,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.051795,0.000521,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.051795,0.000572,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.051795,0.000628,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256,3026.1338
0.051795,0.000689,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256,3026.1338
0.051795,0.000756,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.051795,0.00083,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.051795,0.000911,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.051795,0.001,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.071969,0.0,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243,3026.1338
0.071969,1e-06,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243,3026.1338
0.071969,2e-06,3,4,0.7653,0.0239,0.7628,0.0228,0.8327,0.0245,3026.1338
0.071969,3e-06,3,4,0.7652,0.0239,0.7628,0.0229,0.8327,0.0245,3026.1338
0.071969,4e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249,3026.1338
0.071969,5e-06,3,4,0.7652,0.024,0.7628,0.023,0.8327,0.0246,3026.1338
0.071969,6e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,7e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249,3026.1338
0.071969,8e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,9e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,1e-05,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0248,3026.1338
0.071969,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,1.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,1.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,1.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,2.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,2.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,2.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,2.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,3.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,3.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,3.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,4.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,4.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,5.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,5.6e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,6.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,6.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,7.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.071969,8.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,8.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,9.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,0.000107,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,0.000118,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.071969,0.000129,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.071969,0.000142,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0256,3026.1338
0.071969,0.000156,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,0.000171,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,0.000187,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,0.000206,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.071969,0.000226,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.071969,0.000248,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.071969,0.000272,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.071969,0.000298,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.071969,0.000327,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.071969,0.000359,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.071969,0.000394,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.071969,0.000433,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256,3026.1338
0.071969,0.000475,3,4,0.7647,0.0259,0.7623,0.0248,0.8328,0.0256,3026.1338
0.071969,0.000521,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.071969,0.000572,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.071969,0.000628,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.071969,0.000689,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0256,3026.1338
0.071969,0.000756,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256,3026.1338
0.071969,0.00083,3,4,0.7647,0.0259,0.7623,0.0248,0.8327,0.0255,3026.1338
0.071969,0.000911,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0255,3026.1338
0.071969,0.001,3,4,0.7647,0.0259,0.7623,0.0248,0.8326,0.0256,3026.1338
0.1,0.0,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243,3026.1338
0.1,1e-06,3,4,0.7652,0.0237,0.7628,0.0227,0.8327,0.0243,3026.1338
0.1,2e-06,3,4,0.7653,0.0239,0.7628,0.0228,0.8327,0.0245,3026.1338
0.1,3e-06,3,4,0.7652,0.0239,0.7628,0.0229,0.8327,0.0245,3026.1338
0.1,4e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249,3026.1338
0.1,5e-06,3,4,0.7652,0.024,0.7628,0.023,0.8327,0.0246,3026.1338
0.1,6e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,7e-06,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0248,3026.1338
0.1,8e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,9e-06,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,1e-05,3,4,0.7652,0.0242,0.7628,0.0232,0.8327,0.0249,3026.1338
0.1,1.1e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,1.3e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,1.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,1.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,1.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,1.8e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,2.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,2.4e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,2.7e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,2.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,3.2e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,3.5e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
0.1,3.9e-05,3,4,0.7652,0.0249,0.7628,0.0238,0.8327,0.0255,3026.1338
